split,image_id,provenance,digest
train,img448_20221207_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img451_20221207_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img453_20221207_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img454_20221207_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
train,img456_20221207_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img027_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img029_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img068_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img070_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img075_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img080_20201027_Kaizu_TCA422_900x900,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img101_20201027_Kaizu_TCA422_900x900,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img122_20210916_Sunomata_OkinaSP_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img124_20210916_Sunomata_TCA422_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img139_20210907_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img142_20210907_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img146_20210907_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img161_20210916_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img172_20210921_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img176_20210921_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img194_20210927_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img196_20210927_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img208_20211005_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img215_20211005_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img219_20211005_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img225_20211005_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img242_20211011_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img243_20211011_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img244_20211011_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img246_20211011_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img270_20211018_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img291_20211027_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img305_20211109_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img315_20211109_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img321_20211109_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img338_20211126_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img342_20211126_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img345_20211126_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img367_20220909_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img381_20220926_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img383_20220926_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img393_20220926_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img396_20220926_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img401_20221020_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img414_20221021_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img432_20221121_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img437_20221121_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img440_20221205_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img449_20221207_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img455_20221207_Yoro_RedCabbage_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
val,img457_20221207_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img001_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img009_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img010_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img015_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img019_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img020_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img026_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img028_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img035_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img039_20201027_Kaizu_OkinaSP_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img041_20201027_Kaizu_OkinaSP_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img043_20201027_Kaizu_OkinaSP_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img045_20201027_Kaizu_OkinaSP_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img046_20201027_Kaizu_OkinaSP_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img051_20201027_Kaizu_OkinaSP_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img056_20201027_Kaizu_OkinaSP_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img058_20201027_Kaizu_OkinaSP_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img061_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img062_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img065_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img072_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img076_20201027_Kaizu_TCA422_515x515,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img083_20201027_Kaizu_TCA422_900x900,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img084_20201027_Kaizu_TCA422_900x900,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img089_20201027_Kaizu_TCA422_900x900,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img091_20201027_Kaizu_TCA422_900x900,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img092_20201027_Kaizu_TCA422_900x900,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img093_20201027_Kaizu_TCA422_900x900,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img096_20201027_Kaizu_TCA422_900x900,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img097_20201027_Kaizu_TCA422_900x900,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img110_20210916_Kaizu_OkinaSP_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img111_20210916_Kaizu_OkinaSP_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img116_20210916_Kaizu_OkinaSP_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img120_20210916_Sunomata_TCA422_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img121_20210916_Sunomata_OkinaSP_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img123_20210916_Sunomata_OkinaSP_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img127_20210916_Sunomata_TCA422_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img131_20211126_Sunomata_OkinaSP_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img134_20211126_Sunomata_OkinaSP_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img135_20211126_Sunomata_OkinaSP_550x550,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img163_20210916_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img168_20210921_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img182_20210927_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img188_20210927_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img192_20210927_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img199_20210927_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img202_20210927_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img203_20211005_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img213_20211005_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img218_20211005_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img221_20211005_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img232_20211011_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img233_20211011_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img234_20211011_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img240_20211011_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img254_20211018_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img294_20211027_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img296_20211027_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img298_20211027_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img302_20211027_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img303_20211109_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img304_20211109_Kaizu_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img311_20211109_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img316_20211109_Sunomata_TCA422_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img322_20211109_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img333_20211114_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img334_20211114_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img335_20211114_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img340_20211126_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img348_20220909_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img352_20220909_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img355_20220909_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img357_20220909_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img359_20220909_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img379_20220926_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img385_20220926_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img386_20220926_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img389_20220926_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img390_20220926_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img392_20220926_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img395_20220926_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img398_20221020_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img402_20221020_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img404_20221020_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img415_20221021_Sunomata_Yumegoromo_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img417_20221021_Sunomata_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img423_20221104_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img424_20221104_Yoro_OkinaSP_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img428_20221121_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img445_20221205_Sunomata_Yumegoromo_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img450_20221207_Yoro_Yumebutai_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
test,img452_20221207_Yoro_Suiryoku_1000x1000,recovered-from-local-data-fold1_yolo,0941e6c3b17f638fc7a343b9537f6369b6d6b55d8d0275afc35883d233b1e13f
